acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""accepted""]",stable_control,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_62728,0.0,True,True,0.0,0.0,0.0,20,4,False,6.007449534415387,False,True,6.007449534415387,True,6.007449534415386,4,4,1.4784617242507693e-16,6.007449534415387,True,314160,6.007449534415386,1059585210,3,cdd1209dff0850f8e11410d25873747581f17c45252c8674247068634e3bc875,10.010760639001091,pyvrp,10.0,1.478461724250769e-16,cvrp20_62728.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_62738,0.0,True,True,0.0,0.0,0.0,20,4,False,5.464616067545897,False,False,,False,5.464616067545896,4,4,1.6253262968920655e-16,5.464616067545897,True,314160,5.464616067545896,2770911976,4,9b91cfdc9c96df3f820f3c1a0246e3573760f62af0fe4aaf600dbf108141e9ed,10.013420703999145,pyvrp,10.0,1.6253262968920652e-16,cvrp20_62738.json,0
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_63182,0.0,True,True,0.0,0.0,0.0,20,4,False,5.280276091185626,False,False,,False,5.280276091185624,4,4,3.3641362851566164e-16,5.280276091185626,True,314161,5.280276091185624,4011684217,4,d75eb95bfab59fdb032673d284c965e8b453c0f2b11c75c8ba23b3b523a44126,10.014021156999661,pyvrp,10.0,3.3641362851566154e-16,cvrp20_63182.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_63324,0.0,True,True,0.0,0.0,0.0,20,4,False,7.746770613403347,False,False,,False,7.746770613403347,4,4,1.146514417457272e-16,7.746770613403348,True,314159,7.746770613403347,1316742155,4,cd7cb9abf7b23ad6d8191dbf3e0f7205b804134c6ea6b7da10122d0822cc5296,10.010651242999302,pyvrp,10.0,0.0,cvrp20_63324.json,0
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_63374,0.0,True,True,0.0,0.0,0.0,20,4,False,6.14407433937784,False,False,,False,6.1440743393778385,4,4,2.891170811549992e-16,6.14407433937784,True,314160,6.1440743393778385,3800409238,4,1476689720f3db768c3c01b9a8351a9f95f6f13caab5f1d2354acde91f993b68,10.01176520700028,pyvrp,10.0,2.891170811549991e-16,cvrp20_63374.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_63471,0.0,True,True,0.0,0.0,0.0,20,4,False,5.3902306056880676,False,False,,False,5.3902306056880676,4,4,1.6477558840671317e-16,5.390230605688068,True,314159,5.3902306056880676,1300650399,3,9beeea2bad21f7cd0b14267f30f73959d4437d26daf11c3d9007a3a0fcbd203c,10.011903967000762,pyvrp,10.0,0.0,cvrp20_63471.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_63509,0.0,True,True,0.0,0.0,0.0,20,4,False,6.607328766165508,False,False,,False,6.607328766165507,4,4,1.3442322171832388e-16,6.607328766165508,True,314159,6.607328766165507,1518540527,4,0083a7fcf5bacaaecafad77c333537878ce4565e0290e193a1bd073e5a469f12,10.012478316999477,pyvrp,10.0,1.3442322171832385e-16,cvrp20_63509.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_63515,0.0,True,True,0.0,0.0,0.0,20,4,False,5.708539768456475,False,False,,False,5.7085397684564745,4,4,1.5558767315731231e-16,5.708539768456475,True,314159,5.7085397684564745,2166986509,3,ac6d3e85d5871dc9098b56b83b704f4a6ebd35ad416dc0267af721ee8d053dce,10.011939177999011,pyvrp,10.0,1.555876731573123e-16,cvrp20_63515.json,0
"[""accepted""]",stable_control,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_63573,0.0,True,True,0.0,0.0,0.0,20,4,False,6.012317488072098,False,True,6.0123174880720995,True,6.012317488072098,4,4,1.4772646678459546e-16,6.012317488072099,True,314160,6.012317488072098,641639776,4,a3171ffc832119814cfebac3b4a4a148a6e31cc3c02601cb98b3a10d473fe2e5,10.011518572000568,pyvrp,10.0,0.0,cvrp20_63573.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_63622,0.0,True,True,0.0,0.0,0.0,20,4,False,5.6406172981307,False,False,,False,5.6406172981307,4,4,3.1492241815251937e-16,5.640617298130702,True,314159,5.6406172981307,1636247215,4,9a6cbc59214c4e66084bfcbc5b601190d9cb31ced18bfe75398791d2fc6c3133,10.010646147000443,pyvrp,10.0,0.0,cvrp20_63622.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_63725,0.0,True,True,0.0,0.0,0.0,20,4,False,6.140635423725653,False,False,,False,6.140635423725653,4,4,1.4463949712247347e-16,6.140635423725654,True,314159,6.140635423725653,3855851446,4,6d9c89fa05f579c505d84c5edda18fd778eedc44da74ef24bd8ce71ee854c579,10.012641328001337,pyvrp,10.0,0.0,cvrp20_63725.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_6393,0.0,True,True,0.0,0.0,0.0,20,4,False,6.952487909158053,False,False,,False,6.952487909158053,4,4,1.2774972517826122e-16,6.952487909158054,True,314161,6.952487909158053,157353142,4,2b2a3c9f7458b85c3549cae0c1506e5e6ff0c2c18c128aa0c4aa8bb6991522b4,10.010639023999829,pyvrp,10.0,0.0,cvrp20_6393.json,0
"[""accepted""]",stable_control,True,2.6645352591003757e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_63931,0.0,True,True,0.0,0.0,0.0,20,4,False,6.2561947855419415,False,True,6.25619478554194,True,6.256194785541939,4,4,2.8393566701366294e-16,6.256194785541941,True,314159,6.256194785541939,13906879,4,8276aded2108e8598f756335e83623b7e64194690f521f90da7a9a72471e4376,10.010733508999692,pyvrp,10.0,4.2590350052049426e-16,cvrp20_63931.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_6407,0.0,True,True,0.0,0.0,0.0,20,4,False,6.860533792580224,False,False,,False,6.860533792580223,4,4,2.5892399820570944e-16,6.860533792580225,True,314162,6.860533792580223,852414573,4,d2cbb140c582038d816fc9668bb23fdb33f5c53f11741fad81f8dec631942316,10.01207124100074,pyvrp,10.0,1.294619991028547e-16,cvrp20_6407.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_64710,0.0,True,True,0.0,0.0,0.0,20,4,False,6.353376148751101,False,False,,False,6.353376148751101,4,4,1.3979629080748143e-16,6.353376148751102,True,314160,6.353376148751101,1077281332,4,642ea9a62c7686ee917e345afa950fc50674af146d3e6fc5b7930af2c333136b,10.013460033000229,pyvrp,10.0,0.0,cvrp20_64710.json,0
"[""accepted""]",not_selected,True,1.7763568394002505e-15,cvrp_s7799_n20-50-100_x66667_cvrp20_64882,0.0,True,True,0.0,0.0,0.0,20,4,False,5.917060997776369,False,False,,False,5.9170609977763675,4,4,3.002093167651653e-16,5.917060997776369,True,314161,5.9170609977763675,173301864,4,f3ccdd5a4490a15e5e3c996557698cbc3e1f4e0de2e4776a377acb5680de8ab9,10.011162435999722,pyvrp,10.0,3.002093167651652e-16,cvrp20_64882.json,0
"[""accepted""]",stable_control,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_6495,0.0,True,True,0.0,0.0,0.0,20,4,False,5.335438547118712,False,True,5.335438547118711,True,5.335438547118712,4,4,0.0,5.335438547118712,True,314159,5.335438547118711,1383962969,4,358beb705259ec5160a29588f11516310c6868466c1464ea389388f3f4b19a25,10.006804258000557,ortools,10.0,1.664677442831324e-16,cvrp20_6495.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_64996,0.0,True,True,0.0,0.0,0.0,20,4,False,4.631030959250136,False,False,,False,4.631030959250136,4,4,1.9178848673556275e-16,4.631030959250137,True,314159,4.631030959250136,4020475996,4,d991b1582137e68e6aa92690c6d6fe53f25026dabfb8b0b1e1ed3575d96b7a7e,10.00978635300089,pyvrp,10.0,0.0,cvrp20_64996.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_65478,0.0,True,True,0.0,0.0,0.0,20,4,False,8.62679139582088,False,False,,False,8.62679139582088,4,4,0.0,8.62679139582088,True,314159,8.62679139582088,3635621119,4,1fef5a6f73f91bae762fbe8fd7081c1510fd48500861b24a77d7c5c3c68ae9fb,10.012982491000002,pyvrp,10.0,0.0,cvrp20_65478.json,0
"[""accepted""]",not_selected,True,8.881784197001252e-16,cvrp_s7799_n20-50-100_x66667_cvrp20_65877,0.0,True,True,0.0,0.0,0.0,20,4,False,6.662334063173672,False,False,,False,6.662334063173671,4,4,2.666268041434813e-16,6.662334063173673,True,314162,6.662334063173671,1734944166,3,33225ed6125ae800ec50f9354df8febed3f691de4f6cfb7e0bbfc450795b1fd7,10.007845768999687,pyvrp,10.0,1.3331340207174065e-16,cvrp20_65877.json,0
"[""accepted""]",not_selected,True,0.0,cvrp_s7799_n20-50-100_x66667_cvrp20_65943,0.0,True,True,0.0,0.0,0.0,20,4,False,6.937012555560432,False,False,,False,6.937012555560432,4,4,1.2803471416354825e-16,6.9370125555604325,True,314160,6.937012555560432,3381889778,4,e7985745b7d3027a3a541a8b5a8b6b9ab253f16b9eb9c9a425e80249387fe7e1,10.009711060998598,pyvrp,10.0,0.0,cvrp20_65943.json,0
