acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.24684372790855136,rc_cvrp100_0344,0.08343434343434343,False,False,0.0,0.0,0.0,100,1,True,17.025841850806078,False,True,17.472542619434112,True,16.778998122897526,4,4,0.004225394191860214,16.84989600411125,False,9102,16.778998122897526,854266926,11,950c9f8cb223c3c8056a49ad1ffe0d2fcf4d858485a18396f3e3e80abd043af4,40.089286099988385,pyvrp,40.0,0.0144981804759842,rc_cvrp100_0344.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.10321261886978306,rc_cvrp100_0345,0.09171717171717171,False,False,0.26,0.06646464646464646,0.06646464646464646,100,2,True,12.005412062643401,False,True,12.461032274015754,True,11.902199443773618,4,4,0.002034046720006595,11.92640907351309,True,9103,11.902199443773618,1620845442,10,25c4a4a8ed656fcbb6950d5e0cb4cd28c9914042736259f856652ab9ed1d655c,40.08564160000242,pyvrp,40.0,0.008597174202037117,rc_cvrp100_0345.json,0
"[""accepted""]",not_selected,True,0.17029391049680598,rc_cvrp100_0346,0.0707070707070707,True,True,0.0,0.0,0.0,100,4,False,17.04735070906085,False,False,,False,16.877056798564045,4,4,4.2101104727013507e-16,16.877056798564052,True,9103,16.877056798564045,2359137171,10,2876994569484801f9efa358921524c0cff17c33c8842e421974abf40b03f698,40.08667270001024,pyvrp,40.0,0.009989464838445128,rc_cvrp100_0346.json,0
"[""accepted""]",not_selected,True,0.11772713530030288,rc_cvrp100_0347,0.06787878787878789,True,True,0.19,0.03212121212121212,0.021414141414141413,100,4,False,15.445450824710449,False,False,,False,15.327723689410146,4,4,0.00016745945431619673,15.330290461655084,True,9102,15.327723689410146,1710343071,11,e18525738a4fa49199c9597fe1a0b3f06e1563d60b74125aa59b956ade7be059,40.08513949999178,pyvrp,40.0,0.007622123603666963,rc_cvrp100_0347.json,0
"[""accepted""]",not_selected,True,0.41114714763021,rc_cvrp100_0348,0.09212121212121212,True,True,0.0,0.0,0.0,100,4,False,19.81477308529119,False,False,,False,19.40362593766098,4,4,7.323813992734112e-16,19.403625937660994,True,9101,19.40362593766098,1208235537,11,57dcbe8f0f909c32e4cd6e8ad0801e37ecd7f7673db5447ff7e556a64ec50ab7,40.10150710000016,pyvrp,40.0,0.02074952591485445,rc_cvrp100_0348.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.08953868544818988,rc_cvrp100_0349,0.09616161616161616,False,False,0.0,0.0,0.0,100,1,True,15.178492240021473,False,True,16.166609893809106,True,15.088953554573283,4,4,0.0020044121168831647,15.119198035909157,False,9104,15.088953554573283,2702258729,10,8206cc65bbfa88145a411e28c398edcbcd1f5d24678d5e6e62c1b6b0e6a07fb3,40.08766089999699,pyvrp,40.0,0.0058990500526858135,rc_cvrp100_0349.json,0
"[""accepted""]",not_selected,True,0.20765801448724375,rc_cvrp100_0350,0.08626262626262626,True,True,0.0,0.0,0.0,100,2,False,14.411406520406224,False,False,,False,14.20374850591898,4,4,0.0033965001757136097,14.251991540215126,True,9101,14.20374850591898,4253662796,11,6f70456b737c6fe13f78d84490e040a9c42b1c0f5deb3af428b76d69908ba245,40.08885329999612,pyvrp,40.0,0.01440928157797816,rc_cvrp100_0350.json,0
"[""accepted""]",not_selected,True,0.12788153339345243,rc_cvrp100_0351,0.03636363636363636,True,True,0.0,0.0,0.0,100,4,False,15.846818440088615,False,False,,False,15.718936906695163,4,4,6.780446476543769e-16,15.718936906695173,True,9102,15.718936906695163,2584578503,11,7513d50890a37fc82c8fd680683fad114430522ecf3ae946b681bbc7162a30c2,40.09129080000275,pyvrp,40.0,0.008069855402011996,rc_cvrp100_0351.json,0
"[""accepted""]",not_selected,True,0.11095727149725576,rc_cvrp100_0352,0.04707070707070707,True,True,0.0,0.0,0.0,100,4,False,13.570777660079433,False,False,,False,13.459820388582177,4,4,1.9997081343520463e-05,13.460089545705356,True,9103,13.459820388582177,3229373323,10,b826824ce144296a5fe061fd0f30794b0f8923c6edcb1c40b2b9e10936ede0d2,40.08949830000347,pyvrp,40.0,0.008176191097998308,rc_cvrp100_0352.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.09759322600440434,rc_cvrp100_0353,0.07939393939393939,False,False,0.25,0.09656565656565656,0.06437710437710438,100,3,True,15.26013791808743,False,True,15.97732175911351,True,15.162544692083026,4,4,0.01000229091061805,15.314204875038488,False,9102,15.162544692083026,521801637,10,480a78e7c347e5349dda20f3e91b0687753c4354af29b2902381ca24d8ffdbd4,40.08702929998981,pyvrp,40.0,0.0063953043234772945,rc_cvrp100_0353.json,0
"[""accepted""]",not_selected,True,0.08415727021237451,rc_cvrp100_0354,0.06484848484848485,True,True,0.17,0.006868686868686869,0.0034343434343434343,100,4,False,15.119395052367304,False,False,,False,15.03523778215493,4,4,0.0002685864172629969,15.039276042803536,True,9102,15.03523778215493,2426961729,10,0bc3203eadc97872b7875882ac149935b8dcdd52266d2a93104c40da4956d0d2,40.08610440000484,pyvrp,40.0,0.005566179726165544,rc_cvrp100_0354.json,0
"[""accepted""]",not_selected,True,0.21614866084529538,rc_cvrp100_0355,0.058787878787878785,True,True,0.17,0.01575757575757576,0.00787878787878788,100,4,False,14.411519519110136,False,False,,False,14.195370858264841,4,4,0.00021170128050794628,14.19837603645282,True,9103,14.195370858264841,1005187995,10,bc7cd70975d76bbcb8be36d06a2a4b9420bd1b89d47d50612e0d63a28087f642,40.085738300011144,pyvrp,40.0,0.01499832551027498,rc_cvrp100_0355.json,-1
"[""accepted""]",not_selected,True,0.27692397628372944,rc_cvrp100_0356,0.0795959595959596,True,True,0.0,0.0,0.0,100,3,False,17.38641163594014,False,False,,False,17.10948765965641,4,4,0.0015845993844234324,17.1365993432697,True,9103,17.10948765965641,3552463230,11,cc815afc6d333e604353c85ff71285046c9afbfad90626628ebd6d24554d7266,40.084011400002055,pyvrp,40.0,0.01592760956558103,rc_cvrp100_0356.json,0
"[""accepted""]",not_selected,True,0.03461995013162067,rc_cvrp100_0357,0.044444444444444446,True,True,0.0,0.0,0.0,100,4,False,14.605267100919779,False,False,,False,14.570647150788158,4,4,4.876535190282646e-16,14.570647150788165,True,9101,14.570647150788158,1611183997,10,f0ab293780a7791b4b819865a6857eb2fa47d72a7b65720aeb7d5575cf950daf,40.085741499991855,pyvrp,40.0,0.002370374324030024,rc_cvrp100_0357.json,0
"[""accepted""]",not_selected,True,0.40488569483558834,rc_cvrp100_0358,0.0802020202020202,True,True,0.12,0.0024242424242424242,0.0012121212121212121,100,4,False,19.330626073633137,False,False,,False,18.92574037879755,4,4,2.322319626670437e-05,18.92617989498086,True,9104,18.92574037879755,1580929756,11,7e64d20a823bba961212556461bd32e6ae62e7ce1e7ab25cec693171ce0dc2d9,40.12706939999771,pyvrp,40.0,0.02094529650996923,rc_cvrp100_0358.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.3216890193237205,rc_cvrp100_0359,0.11252525252525253,False,False,0.0,0.0,0.0,100,1,True,16.451160865309586,False,True,16.740596890950986,True,16.129471845985865,4,4,0.005058962982052162,16.21107024697476,False,9104,16.129471845985865,1121304790,11,6dce1707d5335e0f6fa732b30e71421f0430b18d89f7c63fd7dec004a4feecb3,40.085547299997415,pyvrp,40.0,0.019554183559292965,rc_cvrp100_0359.json,0
"[""accepted""]",not_selected,True,0.08499927529238249,rc_cvrp100_0360,0.05858585858585859,True,True,0.0,0.0,0.0,100,4,False,10.962359139124667,False,False,,False,10.877359863832284,4,4,4.193447652426171e-05,10.87781600022414,True,9101,10.877359863832284,3825741019,11,8e86aadb92b4b1f8eea4041cc8697aaa154515038c0ff1880089e2946bc91d82,40.08545790000062,pyvrp,40.0,0.007753739337823738,rc_cvrp100_0360.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.13657626067932682,rc_cvrp100_0361,0.07393939393939394,False,False,0.26,0.09595959595959595,0.06683501683501683,100,4,True,13.088298199005447,False,True,13.53625523743973,True,12.95172193832612,4,4,0.0005940904223462695,12.959416432282572,True,9104,12.95172193832612,225540577,10,3532fad9075cd5f5c5829b5b467f8e3c7c14fd840d37fd44c6cc38272cd064ca,40.08764009999868,pyvrp,40.0,0.01043498998897389,rc_cvrp100_0361.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.3191038801237198,rc_cvrp100_0362,0.11515151515151516,False,False,0.0,0.0,0.0,100,1,True,15.886634176900118,False,True,16.43310013789362,True,15.567530296776399,4,4,0.011029060533445507,15.739225530775792,False,9103,15.567530296776399,1513918438,11,79aae06e32c4dc0f0e736fd0b1bc711e0b0c6e06491d03d33c546f770daf24b7,40.08757390000392,pyvrp,40.0,0.020086311333819926,rc_cvrp100_0362.json,0
"[""accepted""]",not_selected,True,0.09379826797767521,rc_cvrp100_0363,0.07151515151515152,True,True,0.13,0.0052525252525252525,0.003501683501683502,100,3,False,14.350118056430308,False,False,,False,14.256319788452632,4,4,0.002028708251061163,14.285241702037233,True,9101,14.256319788452632,20677890,11,da1a560875b954f0bf918ee7ab288cc3d3c9ad762e2dc999079bcedbb46de7f2,40.09006980000413,pyvrp,40.0,0.006536410892845866,rc_cvrp100_0363.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.3310151659168419,rc_cvrp100_0364,0.07858585858585859,True,False,0.0,0.0,0.0,100,2,True,19.812882307409023,False,True,20.47325316266614,True,19.48186714149218,4,4,0.005528584726973609,19.589574294623564,False,9102,19.48186714149218,3126719077,11,f06186df5855fd0ecf538efda09657d3c815679730c165512c8039c28e9279db,40.08305569998629,pyvrp,40.0,0.01670706769368225,rc_cvrp100_0364.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.18114104913035867,rc_cvrp100_0365,0.06909090909090909,False,False,0.22,0.08727272727272728,0.08727272727272728,100,2,True,15.725294201635739,False,True,16.311281093663677,True,15.54415315250538,4,4,0.0024996191913112084,15.583007616038064,True,9102,15.54415315250538,4137711494,10,060cfc1a4205ba0f0e210013951a4b8fea0ef8a10f3c81cb44448c892edf7d2b,40.08604449999984,pyvrp,40.0,0.011519088088763162,rc_cvrp100_0365.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.2476424326652893,rc_cvrp100_0366,0.12262626262626262,False,False,0.0,0.0,0.0,100,1,True,14.767281593849996,False,True,15.05514598406553,True,14.519639161184706,4,4,0.005938730794113207,14.605867389390646,False,9102,14.519639161184706,457872354,10,3f1d03a49df27ccb0417fa08a065a99670224c7e0121774519c8cae5b94316b8,40.08750270000019,pyvrp,40.0,0.016769669562502473,rc_cvrp100_0366.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.05442933997571764,rc_cvrp100_0367,0.04242424242424243,False,False,0.0,0.0,0.0,100,1,True,12.909333102023986,False,True,13.306517495569656,True,12.854903762048268,4,4,0.0014609199158973772,12.873683746971189,False,9104,12.854903762048268,2128314058,11,22f56a34ee23d064474536ab6f8629975f1f03101ef4197e2db50ac918c48c0f,40.087630800000625,pyvrp,40.0,0.004216278218677613,rc_cvrp100_0367.json,0
"[""accepted""]",not_selected,True,0.19831450943512507,rc_cvrp100_0368,0.05353535353535353,True,True,0.21,0.04767676767676768,0.04767676767676768,100,2,False,17.273719523359063,False,False,,False,17.075405013923938,4,4,0.0019034688244331799,17.10790751503251,True,9104,17.075405013923938,1671401532,10,7f0fe1fc44b1f1dacca607b8a771e230fa54bd8c41f99a5a9071f7120a182c2a,40.087156499997946,pyvrp,40.0,0.011480706814009948,rc_cvrp100_0368.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.1186339000747374,rc_cvrp100_0369,0.05131313131313131,False,False,0.2,0.05353535353535353,0.03569023569023569,100,4,True,14.336206175053213,False,True,15.396932629327921,True,14.217572274978476,4,4,6.763007596746271e-05,14.218533810471506,True,9101,14.217572274978476,3809951442,11,abd59fabad375a3643c04f2fcaaee1430ad0aa0b6fc68afd45e9899e87a0f217,40.08988020000106,pyvrp,40.0,0.008275125136047163,rc_cvrp100_0369.json,0
"[""accepted""]",not_selected,True,0.3371751265648335,rc_cvrp100_0370,0.10121212121212121,True,True,0.0,0.0,0.0,100,4,False,13.89047352137478,False,False,,False,13.553298394809946,4,4,3.130391179542671e-05,13.553722666067435,True,9103,13.553298394809946,3258023594,10,d1b4fc65421d40e4a0036b09aad701744453aa6402416fd7a6270d28cd076a77,40.086864400000195,pyvrp,40.0,0.02427383962440053,rc_cvrp100_0370.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.23550525283948076,rc_cvrp100_0371,0.07454545454545454,False,False,0.21,0.06626262626262626,0.04417508417508417,100,3,True,14.453945607802776,False,True,14.734640107824482,True,14.218440354963295,4,4,0.0011499481771184074,14.234790824530952,True,9104,14.218440354963295,3345784998,11,5201418c0362086934bda7f29e37da8cf023083929f98e017b03406767d8e8f6,40.08521859999746,pyvrp,40.0,0.016293492395069362,rc_cvrp100_0371.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.2257591274323687,rc_cvrp100_0372,0.07494949494949495,False,False,0.0,0.0,0.0,100,1,True,14.442923917706498,False,True,14.85985282110001,True,14.21716479027413,4,4,0.0062520923164595885,14.306051817021242,False,9103,14.21716479027413,2965432071,11,37c98496cb515735f24994120f15ee8ca85413ea8620015b82c2037adc35b78e,40.12939349999942,pyvrp,40.0,0.01563112349817174,rc_cvrp100_0372.json,0
