acceptance_reasons,challenger_selection_reason,cost_converged,improvement_over_original,instance_id,matrix_disagreement_from_original,matrix_stable,matrix_target_accepted,max_customer_membership_instability,max_near_best_matrix_disagreement,mean_near_best_matrix_disagreement,n_customers,near_best_seed_count,needs_review,original_cost,ortools_beats_pyvrp,ortools_checked,ortools_cost,ortools_feasible,pyvrp_best_cost,pyvrp_candidate_count,pyvrp_feasible_count,pyvrp_seed_spread_relative,pyvrp_worst_cost,reference_accepted,reference_base_seed,reference_cost,reference_derived_seed,reference_num_vehicles,reference_route_hash,reference_runtime_seconds,reference_solver,reference_time_budget,relative_improvement_over_original,source_file,vehicle_count_delta_from_original
"[""accepted""]",not_selected,True,0.07508841670430932,cvrp_s7799_n20-50-100_x66667_cvrp100_11033,0.03515151515151515,True,True,0.0,0.0,0.0,100,4,False,12.85078269101955,False,False,,False,12.77569427431524,4,4,8.342514158176945e-16,12.775694274315251,True,271829,12.77569427431524,2919920036,11,476567885a32fe8a8d4e7cb19b0fc2cd936b734a0b0874daeb1ede7b5690ceb5,40.10210290200121,pyvrp,40.0,0.005843100650731803,cvrp100_11033.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.31219731697724384,cvrp_s7799_n20-50-100_x66667_cvrp100_11173,0.10404040404040404,False,False,0.28,0.10464646464646464,0.07555555555555556,100,3,True,17.3584392747208,False,True,18.22178949816838,True,17.046241957743558,4,4,0.008542105883585083,17.191852761463814,False,271831,17.046241957743558,1916090677,10,3b843abd654fd1044b587dbf7db02c1893a3a7dd763f118c0289a60ac4d0604c,40.088359352001135,pyvrp,40.0,0.017985333360695546,cvrp100_11173.json,0
"[""accepted""]",not_selected,True,0.3019573142852163,cvrp_s7799_n20-50-100_x66667_cvrp100_11210,0.07353535353535354,True,True,0.0,0.0,0.0,100,4,False,15.474777064346442,False,False,,False,15.172819750061226,4,4,5.4734039194633204e-05,15.173650219772119,True,271830,15.172819750061226,823949415,12,ea22221ebd0b4ec9e3fc7e552556af12266a33fcd689bafcee3299fb32b73bd0,40.08942997700069,pyvrp,40.0,0.01951287007429138,cvrp100_11210.json,0
"[""accepted""]",not_selected,True,0.17808557132922864,cvrp_s7799_n20-50-100_x66667_cvrp100_11550,0.09070707070707071,True,True,0.0,0.0,0.0,100,2,False,13.277839853279666,False,False,,False,13.099754281950437,4,4,0.0033905770953207614,13.144170008773148,True,271830,13.099754281950437,5455478,10,ec3b0ead3f53c1dc2316c6e71ee88ccec354d4b75df87169b15cdc0ea7bab562,40.07263758699992,pyvrp,40.0,0.013412239739074799,cvrp100_11550.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.24981830013500073,cvrp_s7799_n20-50-100_x66667_cvrp100_1169,0.07535353535353535,True,False,0.0,0.0,0.0,100,2,True,13.64021936767425,False,True,14.662676173114153,True,13.39040106753925,4,4,0.005605037732357848,13.465454770774212,False,271831,13.39040106753925,733071503,10,f5ba8e84a0697b125161086b686a5244218c24f614bb9734de1b9e18113ba999,40.076013079000404,pyvrp,40.0,0.01831483009188557,cvrp100_1169.json,0
"[""accepted""]",not_selected,True,0.590193892739947,cvrp_s7799_n20-50-100_x66667_cvrp100_11794,0.12525252525252525,True,True,0.0,0.0,0.0,100,3,False,18.461055203479486,False,False,,False,17.87086131073954,4,4,0.0013697273567268616,17.89533951836513,True,271830,17.87086131073954,1191576625,10,10cef56182e29de264351adf0dec5d561c77a06c9431031e17c268b8d28047ca,40.073491934999765,pyvrp,40.0,0.03196967271018772,cvrp100_11794.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.3955968673210979,cvrp_s7799_n20-50-100_x66667_cvrp100_12053,0.08545454545454545,False,False,0.0,0.0,0.0,100,1,True,15.865397944302272,False,True,16.06229883580429,True,15.469801076981174,4,4,0.0059441222971751565,15.561755466495722,False,271829,15.469801076981174,1168416983,10,4eb54970207eb7fd54f1607ec09080f38394ee6a030e148e38f59ace2dbf3ad1,40.103949334999925,pyvrp,40.0,0.024934569476914272,cvrp100_12053.json,0
"[""accepted""]",not_selected,True,0.37299462172634534,cvrp_s7799_n20-50-100_x66667_cvrp100_12156,0.06828282828282828,True,True,0.0,0.0,0.0,100,4,False,16.87708796052218,False,False,,False,16.504093338795833,4,4,4.3052515589562376e-16,16.50409333879584,True,271828,16.504093338795833,4042445631,11,3e5bbdc07688b8d7ab44ea14affefeecb0b1ab9f168a4f4a7de93dd4d22ee3f4,40.0809729759967,pyvrp,40.0,0.022100650455743956,cvrp100_12156.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.21644893219911054,cvrp_s7799_n20-50-100_x66667_cvrp100_12195,0.09434343434343434,True,False,0.0,0.0,0.0,100,2,True,16.98036977662088,False,True,17.560882368626594,True,16.76392084442177,4,4,0.007137652855834672,16.883575891911942,False,271828,16.76392084442177,1992712332,10,044ed45cb71de30cbee06f66f8074a544ee5f95abf9842189524c7e2ae455da1,40.14144210900122,pyvrp,40.0,0.012747009343525864,cvrp100_12195.json,0
"[""accepted""]",not_selected,True,0.24032044855997015,cvrp_s7799_n20-50-100_x66667_cvrp100_1221,0.058787878787878785,True,True,0.17,0.03777777777777778,0.03777777777777778,100,2,False,17.828947771224637,False,False,,False,17.588627322664667,4,4,0.0013431462275240965,17.61225142110043,True,271828,17.588627322664667,2862401503,10,9cca79f14d90d68554b6cda06f3a122c1555544adbe7fdd50a4b524e7668711c,40.084721281000384,pyvrp,40.0,0.013479227806580925,cvrp100_1221.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.12634742027544377,cvrp_s7799_n20-50-100_x66667_cvrp100_12522,0.08464646464646465,False,False,0.21,0.07535353535353535,0.05777777777777778,100,3,True,16.69259400564612,False,True,17.209137734047506,True,16.566246585370678,4,4,0.003020238992933076,16.61628060927436,True,271829,16.566246585370678,1954293046,11,77a8a70521438d1eb864b8f1996946f54abb2f56f4c77e941b3de3132bab311f,40.143114762999176,pyvrp,40.0,0.0075690704651840135,cvrp100_12522.json,0
"[""accepted""]",stable_control,True,0.17502083521800316,cvrp_s7799_n20-50-100_x66667_cvrp100_12665,0.07434343434343435,True,True,0.0,0.0,0.0,100,3,False,16.416928026411032,False,True,17.00170804504827,True,16.24190719119303,4,4,0.0023281154358930655,16.279720226033188,True,271829,16.24190719119303,3724628560,10,142ede1dc4a170c95e29954e0166e6a711c68370cb22510d9ae83e44800977bc,40.097575626001344,pyvrp,40.0,0.010660997900242676,cvrp100_12665.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.26877419750581844,cvrp_s7799_n20-50-100_x66667_cvrp100_1279,0.07797979797979798,True,False,0.0,0.0,0.0,100,2,True,14.936163026344355,False,True,15.771431923838147,True,14.667388828838536,4,4,0.00539260599150209,14.746484277716622,False,271831,14.667388828838536,1751891629,10,caf3dd669748e4ec5513da8757290eba84293cd08ae90cdbbe116ffa2b1cfb9b,40.07769838799868,pyvrp,40.0,0.017994862337251904,cvrp100_1279.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.5832641334048461,cvrp_s7799_n20-50-100_x66667_cvrp100_12908,0.09212121212121212,False,False,0.0,0.0,0.0,100,1,True,19.141387291240566,False,True,19.758598802630072,True,18.55812315783572,4,4,0.003331307556109608,18.61994597373863,False,271829,18.55812315783572,3183588013,11,410ce0bd20b902f39748aaf144642c7821bfe461f24359885a45b26dcb6c70ce,40.08374136800194,pyvrp,40.0,0.03047136158578004,cvrp100_12908.json,0
"[""accepted""]",not_selected,True,0.15745178643804003,cvrp_s7799_n20-50-100_x66667_cvrp100_12923,0.08545454545454545,True,True,0.0,0.0,0.0,100,2,False,14.561714002587209,False,False,,False,14.404262216149169,4,4,0.0018031836814218054,14.43023574672025,True,271830,14.404262216149169,193349605,11,1742da93b82b0df6e1a4a4c89236e95687f0d43dd6cd0f2d0f00bc40fa6170bd,40.09356089599896,pyvrp,40.0,0.010812723447944745,cvrp100_12923.json,0
"[""accepted""]",stable_control,True,0.275707421021,cvrp_s7799_n20-50-100_x66667_cvrp100_1293,0.08949494949494949,True,True,0.2,0.04767676767676768,0.03178451178451178,100,4,False,15.080174680461933,False,True,15.928989307496648,True,14.804467259440933,4,4,0.00048441511773047763,14.811638767191353,True,271830,14.804467259440933,2851514121,10,cff39c534c92a299469d22feb274154853801cadb13019d0ba04d75a0d57b20a,40.07266606899793,pyvrp,40.0,0.018282773698782815,cvrp100_1293.json,0
"[""accepted""]",not_selected,True,0.3461765975622306,cvrp_s7799_n20-50-100_x66667_cvrp100_13068,0.09393939393939393,True,True,0.0,0.0,0.0,100,4,False,16.05568558040361,False,False,,False,15.709508982841378,4,4,2.2615052339833995e-16,15.709508982841381,True,271828,15.709508982841378,697148248,10,0f611a8b4676fff83c9aad4fb861b57829263d4a4d063c0743d187734add0167,40.071972621000896,pyvrp,40.0,0.021560997556202045,cvrp100_13068.json,0
"[""accepted""]",not_selected,True,0.21921966541419025,cvrp_s7799_n20-50-100_x66667_cvrp100_13104,0.07434343434343435,True,True,0.0,0.0,0.0,100,3,False,18.223054650289367,False,False,,False,18.003834984875176,4,4,0.0018272386560690987,18.03673228811703,True,271831,18.003834984875176,3473666128,11,c76f7e1923bde8b9279323416879dace960f215e74552ac4a27385a4a07ea5e2,40.084707897000044,pyvrp,40.0,0.01202979794667461,cvrp100_13104.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.5371230223983012,cvrp_s7799_n20-50-100_x66667_cvrp100_13277,0.09414141414141414,False,False,0.23,0.052525252525252523,0.049966329966329964,100,3,True,16.86532165068471,False,True,17.972958779790602,True,16.328198628286408,4,4,0.0010905413237299554,16.346005203632625,True,271831,16.328198628286408,1247777925,10,8752aa80125311ecfe3de1d1e21e0bc1d83f96344d87859235d530c2c87e5645,40.097109296999406,pyvrp,40.0,0.031847778152306674,cvrp100_13277.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.11950565974581018,cvrp_s7799_n20-50-100_x66667_cvrp100_1365,0.0496969696969697,True,False,0.2,0.04404040404040404,0.02936026936026936,100,3,True,14.443561294345365,False,True,15.002869317689752,True,14.324055634599555,4,4,0.014515310725788235,14.531973752989245,False,271831,14.324055634599555,3433307348,10,84c92fbf3e8476c4539da4db9ae940a13238233ba87031a9b4fdc5afe11a2e3e,40.09606903299937,pyvrp,40.0,0.008273974632045664,cvrp100_1365.json,0
"[""accepted""]",not_selected,True,0.17612531264190778,cvrp_s7799_n20-50-100_x66667_cvrp100_13668,0.06383838383838383,True,True,0.0,0.0,0.0,100,4,False,12.605351916878856,False,False,,False,12.429226604236948,4,4,9.066962584581079e-05,12.430353557562707,True,271831,12.429226604236948,655194303,11,a1ae099adc99937bc5d4edf13aaf5ad357f9ac11722c645e46b752f53d8c0229,40.08581622799829,pyvrp,40.0,0.01397226462246341,cvrp100_13668.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.1589941412532685,cvrp_s7799_n20-50-100_x66667_cvrp100_13914,0.06404040404040404,False,False,0.2,0.06060606060606061,0.03393939393939394,100,4,True,15.109700242519715,False,True,15.94066528291169,True,14.950706101266446,4,4,0.0007053444182588676,14.961251498364003,True,271831,14.950706101266446,3972071800,10,4e3ea7f91b75c457a8f3f70e3774fb4031418ebb52e562b3f969b9a455691d27,40.09828075199766,pyvrp,40.0,0.010522653573619433,cvrp100_13914.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.22029128434205525,cvrp_s7799_n20-50-100_x66667_cvrp100_14073,0.07171717171717172,True,False,0.0,0.0,0.0,100,2,True,13.24086231045573,False,True,13.925954927289089,True,13.020571026113675,4,4,0.010394397981307603,13.155912023302983,False,271831,13.020571026113675,3198794798,11,ad6869e891ca3053b26b7bcaf4b061493e58b41d0688d99c7a4b77797b759df7,40.10464961600155,pyvrp,40.0,0.016637230957994395,cvrp100_14073.json,0
"[""accepted""]",not_selected,True,0.2867296032115263,cvrp_s7799_n20-50-100_x66667_cvrp100_14183,0.07333333333333333,True,True,0.0,0.0,0.0,100,4,False,16.520767613671264,False,False,,False,16.234038010459738,4,4,6.565304965735799e-16,16.23403801045975,True,271828,16.234038010459738,2816546692,11,fcced9579941d7f3758782a3ce866964ea8c8456206e970f7f5c054809495a97,40.101812845001405,pyvrp,40.0,0.01735570706619297,cvrp100_14183.json,0
"[""accepted""]",not_selected,True,0.2262280659489022,cvrp_s7799_n20-50-100_x66667_cvrp100_14550,0.07292929292929293,True,True,0.0,0.0,0.0,100,2,False,18.514298414258867,False,False,,False,18.288070348309965,4,4,0.004947248825345823,18.378545982858483,True,271830,18.288070348309965,1973526403,10,e0ae12f7e5283f20d51916d6430387aaa97c6b75fc7a7bc65be9863025230abb,40.0979182580013,pyvrp,40.0,0.012219100118569531,cvrp100_14550.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.251136527813399,cvrp_s7799_n20-50-100_x66667_cvrp100_1463,0.06121212121212121,True,False,0.0,0.0,0.0,100,2,True,14.762507522941299,False,True,16.767885423729496,True,14.5113709951279,4,4,0.007763437480237433,14.624029116601106,False,271830,14.5113709951279,3610295704,11,a92be0aa347ab5005c6f67870ae68f18a89d6f1bb46778cebf760bb9043b598e,40.07912228799978,pyvrp,40.0,0.017011779836394778,cvrp100_1463.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.43822331859800734,cvrp_s7799_n20-50-100_x66667_cvrp100_14895,0.08242424242424243,False,False,0.0,0.0,0.0,100,1,True,16.366047181656455,False,True,16.98987546139164,True,15.927823863058448,4,4,0.004859634476521179,16.005227265039323,False,271830,15.927823863058448,4218183115,10,4c6cde02a5bd643742717a0ec2aa548a3a6cc928fca251d592d47f60cffc4f2a,40.079302299996925,pyvrp,40.0,0.026776369011643868,cvrp100_14895.json,0
"[""pyvrp_cost_not_converged""]",unstable_cost,False,0.19496689397436384,cvrp_s7799_n20-50-100_x66667_cvrp100_15241,0.07777777777777778,True,False,0.24,0.04141414141414142,0.02760942760942761,100,3,True,16.25054059582392,False,True,17.37908593604535,True,16.055573701849557,4,4,0.00971287256561131,16.211519443183402,False,271829,16.055573701849557,1816172994,10,a6e018b796b0fdc6eae17acf99b2dd314f994195cd59acc66b9b54c30dcea740,40.13981860700005,pyvrp,40.0,0.011997563577944393,cvrp100_15241.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.22320922899683993,cvrp_s7799_n20-50-100_x66667_cvrp100_1559,0.06525252525252526,False,False,0.0,0.0,0.0,100,1,True,16.668086235478167,False,True,17.625929918128254,True,16.444877006481327,4,4,0.006963820845334244,16.55939618377802,False,271829,16.444877006481327,1334312849,12,44250fe38c0dbb8294bbd018cb1383a6c5230975f5a4c7b9084f543b8682d6d2,40.08163612300268,pyvrp,40.0,0.01339141313786445,cvrp100_1559.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.26982242248405797,cvrp_s7799_n20-50-100_x66667_cvrp100_15642,0.09515151515151515,False,False,0.0,0.0,0.0,100,1,True,16.38268104029383,False,True,16.899630601402652,True,16.11285861780977,4,4,0.006199122219851928,16.212744197692768,False,271829,16.11285861780977,2554323874,11,36a92eede7872a6e76de46ef03734bb91f8b5a152a91e6cd2a9c7a316b58f52e,40.0798952039986,pyvrp,40.0,0.016469979597382105,cvrp100_15642.json,0
"[""accepted""]",stable_control,True,0.3344958988651392,cvrp_s7799_n20-50-100_x66667_cvrp100_15722,0.050505050505050504,True,True,0.13,0.0026262626262626263,0.001750841750841751,100,3,False,15.916216587279514,False,True,16.85636584476603,True,15.581720688414375,4,4,0.004249360454808985,15.647933036125602,True,271831,15.581720688414375,3015239380,11,a117a0cd3d358d9ba421eec9f09c76a9ccca58271e700334cdb6b14fcb9b40cd,40.09558339599971,pyvrp,40.0,0.021016043419041775,cvrp100_15722.json,0
"[""accepted""]",not_selected,True,0.23170513424763506,cvrp_s7799_n20-50-100_x66667_cvrp100_15824,0.06727272727272728,True,True,0.0,0.0,0.0,100,4,False,16.10506514325334,False,False,,False,15.873360009005706,4,4,5.595402732604941e-16,15.873360009005715,True,271828,15.873360009005706,893094331,10,bc3b2d5de1b92a4d78cdb8dfbc823129c9c375e1f1851f8bcf287feb68e59743,40.07166032900204,pyvrp,40.0,0.01438709699008575,cvrp100_15824.json,0
"[""route_membership_ambiguous""]",unstable_matrix,True,0.29215427321096854,cvrp_s7799_n20-50-100_x66667_cvrp100_16092,0.09232323232323232,False,False,0.2,0.1008080808080808,0.07636363636363637,100,3,True,15.997801122599043,False,True,16.402781533927726,True,15.705646849388074,4,4,0.003844763450595707,15.766031346362565,True,271831,15.705646849388074,2064548311,11,c61f5d2cad5446e8face95cd5014c8f4e01c05f7ad97e8c9a761be306ad5cc81,40.09177893499873,pyvrp,40.0,0.018262151840246432,cvrp100_16092.json,0
"[""accepted""]",not_selected,True,0.21054551867669957,cvrp_s7799_n20-50-100_x66667_cvrp100_16123,0.061414141414141414,True,True,0.0,0.0,0.0,100,4,False,16.561724114354064,False,False,,False,16.351178595677364,4,4,5.883581077363537e-05,16.352140630527146,True,271828,16.351178595677364,1512191211,11,eb3d6949120902b212eda9d6f00f67753417407cc1a98a791404baf82934d010,40.120791727000324,pyvrp,40.0,0.012712777801570764,cvrp100_16123.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.617802109375905,cvrp_s7799_n20-50-100_x66667_cvrp100_1619,0.11777777777777777,False,False,0.24,0.09656565656565656,0.07299663299663299,100,3,True,21.041045276836456,False,True,21.152173621643506,True,20.42324316746055,4,4,0.006062989786920091,20.54706908220065,False,271830,20.42324316746055,4291277553,11,3c2447248438fcd9d8fddca58cb98764dd2f7f9e35eafa7d5250b5ce8ad0cbde,40.09896975099764,pyvrp,40.0,0.029361759420575333,cvrp100_1619.json,0
"[""pyvrp_cost_not_converged"", ""route_membership_ambiguous""]",unstable_cost,False,0.23691222841957504,cvrp_s7799_n20-50-100_x66667_cvrp100_16688,0.05313131313131313,False,False,0.0,0.0,0.0,100,1,True,15.933058234005237,False,True,16.75366374507207,True,15.696146005585662,4,4,0.011401909097708477,15.87511203552571,False,271829,15.696146005585662,2528266419,10,cf9561542cbe36d47de604167e4ce7e00e84635d028bc29fa175326f4270cd02,40.08473009100271,pyvrp,40.0,0.014869225037660598,cvrp100_16688.json,0
